cyggeninv	47	subtheorems	24440	2037	22300	49424323416162879600254876091	maximu
cyggenod	45	subtheorems	45970	3063	43179	11558608067907398104632528758344	maximu
cyggenod2	19	subtheorems	45936	3059	43141	11557223637300513347609499507033	maximu
iscyg3	24	subtheorems	22887	1960	20753	1001531577462783383830406399	maximu
iscygd	18	subtheorems	22926	1963	20781	1001531577462788232865616928	maximu
iscygodd	31	subtheorems	46078	3069	43279	11558820730420491924914782369052	maximu
cyggrp	4	subtheorems	3113	391	2537	4743153495533	maximu
cygabl	59	subtheorems	24219	2032	22100	90588215586397674400060429933	maximu
cygctb	27	subtheorems	32250	2396	29995	320876684816858175631855138	maximu
0cyg	28	subtheorems	24102	2035	21924	1001531579226645348175374838	maximu
prmcyg	64	subtheorems	57153	3472	53998	1338968788563563837198125823580688	maximu
lt6abl	242	subtheorems	67763	3821	64243	228621312897923369067532119578197700	maximu
ghmcyg	42	subtheorems	24147	2028	21978	6881679274326727815207785652	maximu
cyggex2	51	subtheorems	57106	3467	53935	1344713257325189410228018676638945	maximu
cyggex	5	subtheorems	57111	3467	53937	1344713257325189410228019271780998	maximu
cyggexb	44	subtheorems	65963	3741	62607	194661264359569286990258189588171898	maximu
giccyg	15	subtheorems	24279	2040	22106	6881679274343284544909894635	maximu
cycsubgcyg	47	subtheorems	25602	2087	23326	48942070769414766477241345339	maximu
cycsubgcyg2	11	subtheorems	29023	2271	26632	96881525431657600309153716892	maximu
gsumval3a	44	subtheorems	8631	857	7266	1423946567679786	maximu
gsumval3eu	120	subtheorems	27703	2186	25443	17742442610374943795549939204	maximu
gsumval3	508	subtheorems	32395	2388	30024	49341868978043549505959990530	maximu
cntzcmnf	10	subtheorems	8320	873	7124	11160580730237233	maximu
gsumcllem	15	subtheorems	6827	750	5769	3020018357328102	maximu
gsumzres	123	subtheorems	32632	2399	30258	101043598656144187752759351868	maximu
gsumzcl	76	subtheorems	32494	2392	30114	52200579297988461846812559835	maximu
gsumzf1o	129	subtheorems	32835	2407	30453	101043598656153946049221017112	maximu
gsumres	16	subtheorems	32715	2406	30329	101043598656155349942369210193	maximu
gsumcl	15	subtheorems	32594	2401	30207	52200579297999624036422418160	maximu
gsumf1o	16	subtheorems	32918	2414	30524	101043598656165108238830875437	maximu
gsumzsubmcl	47	subtheorems	33619	2439	31149	52201317109314213288573513681	maximu
gsumsubmcl	21	subtheorems	33725	2444	31236	52201390888748423292809271320	maximu
gsumsubgcl	11	subtheorems	34681	2483	32126	52201833582446928061885746762	maximu
gsumzaddlem	369	subtheorems	33524	2429	31111	203439760641963184611464004237	maximu
gsumzadd	97	subtheorems	34836	2481	32326	255641151531157240212644565545	maximu
gsumadd	25	subtheorems	34946	2485	32408	255641225310591237466470804752	maximu
gsumzsplit	224	subtheorems	37020	2582	34449	457729013050781984866474393596	maximu
gsumsplit	18	subtheorems	37088	2585	34495	457729013050793147056084251921	maximu
gsumsplit2	26	subtheorems	37114	2585	34511	457729013050795363183677389516	maximu
gsumconst	106	subtheorems	33166	2428	30757	53685792939150058748040967263	maximu
gsumzmhm	161	subtheorems	33221	2416	30832	102484784677404821202999160534	maximu
gsummhm	17	subtheorems	33305	2421	30896	102484784677415983392609018859	maximu
gsummhm2	42	subtheorems	33438	2427	31022	154685363975425417091386600888	maximu
gsummulglem	28	subtheorems	35515	2524	33042	170975671965103818117603494440	maximu
gsummulg	12	subtheorems	35527	2524	33044	170975994779421717840940977886	maximu
gsummulgz	13	subtheorems	35528	2524	33045	170975671965103818138795317140	maximu
gsumzoppg	148	subtheorems	36079	2565	33572	102486113083569738611658816391	maximu
gsumzinv	73	subtheorems	37786	2629	35198	204971340559354451187691906676	maximu
gsuminv	19	subtheorems	34287	2467	31829	102484784677757565958078102738	maximu
gsumsub	107	subtheorems	36893	2559	34297	462527168584829936011849290078	maximu
gsumsn	20	subtheorems	33226	2431	30812	54779935120262504157351090455	maximu
gsumunsn	42	subtheorems	37657	2609	35027	512508948266514861939292587522	maximu
gsumpt	93	subtheorems	36022	2563	33491	155824197983581961754716020545	maximu
gsum2d	280	subtheorems	38862	2659	36209	1325569336592204759767628879914	maximu
gsum2d2lem	67	subtheorems	13611	1304	11978	326695929365189477	maximu
gsum2d2	96	subtheorems	39062	2673	36401	1325569336592537849041266158963	maximu
gsumcom2	138	subtheorems	33398	2446	31024	101043598656509097099790933418	maximu
gsumxp	39	subtheorems	38910	2661	36246	1325569336592205051087093533886	maximu
gsumcom	13	subtheorems	33411	2446	31026	101043598656509097099790942846	maximu
prdsgsum	90	subtheorems	36033	2568	33491	1188856575540652442966244362299	maximu
pwsgsum	29	subtheorems	36079	2570	33526	1188856575540652739043896658753	maximu
reldmdprd	2	subtheorems	4561	532	3758	44059514479404	maximu
dmdprd	83	subtheorems	9688	978	8366	12162354676502927	maximu
dmdprdd	57	subtheorems	24710	2046	22506	664139555078649983525188	maximu
dprdval	72	subtheorems	9930	997	8592	10319401044243740	maximu
eldprd	17	subtheorems	9997	1005	8654	10370967306102003	maximu
dprdgrp	12	subtheorems	9733	981	8400	12247290402208144	maximu
dprdf	12	subtheorems	9728	982	8400	12247290402217206	maximu
dprdf2	6	subtheorems	9734	982	8405	12247290404327380	maximu
dprdcntz	37	subtheorems	9801	987	8460	12249668586042460	maximu
dprddisj	30	subtheorems	9772	986	8440	12252296513584622	maximu
dprdw	30	subtheorems	7782	811	6651	2305994995786122	maximu
dprdwd	27	subtheorems	8723	885	7488	4446633902111756	maximu
dprdff	21	subtheorems	9958	1004	8599	16478182398856702	maximu
dprdfcl	12	subtheorems	7823	813	6680	2307541097580876	maximu
dprdffi	7	subtheorems	7794	812	6657	2305994995849628	maximu
dprdfcntz	68	subtheorems	10412	1045	9010	45919943549173138	maximu
dprdssv	41	subtheorems	33183	2422	30752	52200579298075871528780015439	maximu
dprdfid	62	subtheorems	36784	2597	34191	155824271769276680870337837690	maximu
eldprdi	13	subtheorems	10015	1006	8666	10372544675309828	maximu
dprdfinv	74	subtheorems	38499	2656	35870	204971488124416511018444202182	maximu
dprdfadd	234	subtheorems	35678	2509	33133	307841730924604653986617533974	maximu
dprdfsub	105	subtheorems	40494	2712	37808	565013798347291099522710808107	maximu
dprdfeq0	202	subtheorems	41842	2745	39064	773040641618220111406015898994	maximu
dprdf11	97	subtheorems	42054	2752	39282	1390255019263850221701247036474	maximu
dprdsubg	85	subtheorems	41049	2723	38320	617215041689659085779276080265	maximu
dprdub	22	subtheorems	36945	2602	34330	155824271769287053415219968457	maximu
dprdlub	61	subtheorems	35168	2501	32594	52201759803105193939656325255	maximu
dprdspan	46	subtheorems	41997	2751	39215	877442169129468494891888427464	maximu
dprdres	147	subtheorems	42180	2755	39396	1754885002398561990261069871991	maximu
dprdss	127	subtheorems	25261	2067	23017	1180708944454100685128547	maximu
dprdz	88	subtheorems	41546	2734	38815	669418941379940143518429187196	maximu
dprd0	11	subtheorems	41557	2735	38825	669418941379940560754133916428	maximu
dprdf1o	125	subtheorems	42213	2758	39426	1754885002398546705867215563819	maximu
dprdf1	34	subtheorems	42409	2762	39618	3509770004797120996755439185577	maximu
subgdmdprd	169	subtheorems	25235	2075	23069	1180743138332483516325103	maximu
subgdprd	93	subtheorems	42490	2763	39717	1754886552163555535227474713708	maximu
dprdsn	88	subtheorems	42223	2758	39430	877443718752636445936532443884	maximu
dmdprdsplitlem	145	subtheorems	42209	2755	39444	1491298691705565433140589512604	maximu
dprdcntz2	89	subtheorems	42419	2760	39633	4283590030778663900809945136042	maximu
dprddisj2	106	subtheorems	42841	2775	40095	7726797619157862718552917966427	maximu
dprd2dlem2	44	subtheorems	37129	2617	34532	155824271769288590383431325952	maximu
dprd2dlem1	145	subtheorems	42557	2773	39783	2840353719669775121487234448906	maximu
dprd2da	586	subtheorems	44397	2823	41589	12492228869239198111813558451413	maximu
dprd2db	32	subtheorems	44433	2824	41625	16210024758038441765033638492744	maximu
dprd2d2	125	subtheorems	44570	2829	41769	28702253627277643305910245080138	maximu
dmdprdsplit2lem	295	subtheorems	43269	2785	40427	3508995415867627150169160327845	maximu
dmdprdsplit2	93	subtheorems	43419	2789	40577	8252421579254149074791421375443	maximu
dmdprdsplit	49	subtheorems	44371	2812	41553	23772579233987799674766528115627	maximu
dprdsplit	99	subtheorems	44470	2814	41651	29497849684345510242934023465228	maximu
dmdprdpr	79	subtheorems	45086	2850	42263	25527466671592667784755002042077	maximu
dprdpr	67	subtheorems	45252	2854	42430	56780203793543046138231924493822	maximu
dpjlem	17	subtheorems	42240	2759	39447	877443718752650482104635969950	maximu
dpjcntz	22	subtheorems	44579	2819	41756	24650022952740462405624015755254	maximu
dpjdisj	23	subtheorems	44580	2819	41757	24650022952740462405664759252225	maximu
dpjlsm	20	subtheorems	44676	2821	41852	30375293403098172975317211515888	maximu
dpjfval	44	subtheorems	10208	1014	8826	15830933150669795	maximu
dpjval	17	subtheorems	10366	1020	8960	16072485902044921	maximu
dpjf	41	subtheorems	45358	2837	42479	82047440238045049607435575369038	maximu
dpjidcl	257	subtheorems	46183	2857	43343	164708443426110603110841731618374	maximu
dpjeq	22	subtheorems	46205	2858	43365	166098698445374457610785729822593	maximu
dpjid	8	subtheorems	46191	2857	43344	164708443426110603110841731635726	maximu
dpjlid	38	subtheorems	45480	2841	42603	51672151925873146344471207147897	maximu
dpjrid	37	subtheorems	46242	2859	43395	166410346988913021345860902725040	maximu
dpjghm	42	subtheorems	45723	2846	42869	82047454035180731756861727715464	maximu
dpjghm2	21	subtheorems	45935	2855	43091	164094895748842868796217263735395	maximu
ablfacrplem	110	subtheorems	70061	3871	66672	594450135888014765820175221594931416	maximu
ablfacrp	234	subtheorems	59926	3558	56717	1941630363848780445035348674573962	maximu
ablfacrp2	185	subtheorems	72192	3925	68713	1195297157872065495431140507366080996	maximu
ablfac1lem	71	subtheorems	38387	2777	35771	5872749253851215345095790767304725	maximu
ablfac1a	39	subtheorems	72553	3932	69051	1201169907125916710776475487282873775	maximu
ablfac1b	202	subtheorems	65464	3743	62059	19021351916244787829555181392982869	maximu
ablfac1c	137	subtheorems	81554	4157	77770	1420072994290398102406466931702342113	maximu
ablfac1eulem	247	subtheorems	57929	3426	54661	1505724382041240266130758293334544	maximu
ablfac1eu	479	subtheorems	83514	4187	79739	1235536161921731666419813110913296401	maximu
pgpfac1lem1	113	subtheorems	25774	2090	23506	8116079463118298196266831	maximu
pgpfac1lem2	245	subtheorems	73618	3985	70023	2174575568596900704745754087267385365	maximu
pgpfac1lem3a	235	subtheorems	73445	3975	69899	2407048087622703631940756958882069508	maximu
pgpfac1lem3	423	subtheorems	74689	4002	71057	2407154586176982611935117323255688751	maximu
pgpfac1lem4	151	subtheorems	75720	4024	72061	4581730204717535646810106102695389410	maximu
pgpfac1lem5	198	subtheorems	76778	4049	73079	4581730204720856071652013132268001147	maximu
pgpfac1	81	subtheorems	76969	4052	73249	4581730204720856072825328203983028054	maximu
pgpfaclem1	226	subtheorems	47888	2963	45001	40054349373965900181809856909153	maximu
pgpfaclem2	187	subtheorems	52058	3119	49011	40063993868234391142744983313609	maximu
pgpfaclem3	117	subtheorems	89555	4329	85464	4775075931314533339553851413294366219	maximu
pgpfac	52	subtheorems	89607	4331	85514	4775075931314533340727164778323371829	maximu
ablfaclem1	12	subtheorems	9842	1008	8483	57010729516798242	maximu
ablfaclem2	133	subtheorems	84215	4210	80394	1439124806751039561899481286035301303	maximu
ablfaclem3	263	subtheorems	92970	4385	88869	9635880955334543885290461742975829538	maximu
ablfac	26	subtheorems	92996	4385	88886	9635880955334543885348760720121045777	maximu
ablfac2	135	subtheorems	93131	4388	89025	9635880959990181547027349775191266089	maximu
fnmgp	3	subtheorems	5451	608	4530	123381385004351	maximu
mgpval	16	subtheorems	5839	640	4848	296569028082940	maximu
mgpplusg	22	subtheorems	14413	1379	12810	8617616034340152752	maximu
mgplem	16	subtheorems	14398	1378	12794	8265752335227327694	maximu
mgpbas	7	subtheorems	18538	1679	16617	73773727570592751630293	maximu
mgpsca	9	subtheorems	18596	1687	16679	221308617273503709530092	maximu
mgptset	7	subtheorems	18678	1692	16750	516372547668544580198290	maximu
mgptopn	11	subtheorems	19655	1742	17616	590146295346692252253986	maximu
mgpds	15	subtheorems	20388	1811	18343	7237136471264126511229974	maximu
mgpress	70	subtheorems	18868	1715	16948	295085189328897870675730	maximu
rngidval	16	subtheorems	6517	705	5465	1149082051662873	maximu
dfur2	10	subtheorems	18794	1699	16869	73782346572690440664571	maximu
isrng	59	subtheorems	3768	454	3117	17031929358125	maximu
rnggrp	6	subtheorems	3782	454	3121	17031929375323	maximu
rngmgp	6	subtheorems	3782	455	3123	17031929380578	maximu
iscrng	6	subtheorems	2888	371	2363	802594163206	maximu
crngmgp	3	subtheorems	2891	371	2364	802594173250	maximu
rngmnd	3	subtheorems	3814	457	3148	19399308660410	maximu
crngrng	3	subtheorems	2893	372	2367	802594167995	maximu
mgpf	11	subtheorems	6409	703	5410	870537850138188	maximu
rngi	22	subtheorems	4082	486	3368	57335753164481	maximu
rngcl	10	subtheorems	18876	1702	16933	73782345229160316555263	maximu
crngcom	10	subtheorems	18725	1695	16788	73782345195248779871936	maximu
iscrng2	15	subtheorems	18784	1698	16849	73782345206070495371997	maximu
rngass	10	subtheorems	18871	1701	16927	73782345229160315861741	maximu
rngideu	10	subtheorems	18900	1705	16956	73782345219864739952162	maximu
rngdi	5	subtheorems	4087	486	3369	57335753165157	maximu
rngdir	5	subtheorems	4087	486	3369	57335753174219	maximu
rngidcl	10	subtheorems	18956	1702	17003	73773728993390618701852	maximu
rng0cl	5	subtheorems	6626	692	5469	276083194684715	maximu
rngidmlem	13	subtheorems	19081	1714	17128	73782346612529669161974	maximu
rnglidm	5	subtheorems	19086	1714	17129	73782346612529669162650	maximu
rngridm	5	subtheorems	19086	1714	17129	73782346612529669171712	maximu
isrngid	15	subtheorems	19075	1718	17134	147564691802264559470544	maximu
rngidss	44	subtheorems	19343	1738	17375	295126460120372245852204	maximu
rngacl	5	subtheorems	4590	515	3780	44900604674729	maximu
rngcom	155	subtheorems	20448	1791	18397	295120783808394041479613	maximu
rngabl	7	subtheorems	20519	1792	18443	295120783829460872052232	maximu
rngcmn	3	subtheorems	20524	1793	18447	295120783829482063871580	maximu
rngpropd	173	subtheorems	19346	1724	17421	147564691331308423854310	maximu
crngpropd	32	subtheorems	19436	1726	17498	295129381839519679508026	maximu
rngprop	11	subtheorems	19357	1724	17427	147564691331329103972494	maximu
isrngd	61	subtheorems	18925	1703	16995	73782345235515525362865	maximu
iscrngd	35	subtheorems	19014	1707	17070	147564690443969832986747	maximu
rnglz	49	subtheorems	20223	1777	18162	73782359180412430324986	maximu
rngrz	47	subtheorems	19472	1737	17484	73782347334242292852835	maximu
rng1eq0	37	subtheorems	20369	1787	18310	295129411588938883961174	maximu
rngnegl	63	subtheorems	20481	1795	18440	295120826826462304483840	maximu
rngnegr	63	subtheorems	20419	1796	18388	295120807001206612177175	maximu
rngmneg1	41	subtheorems	20532	1798	18494	811580080422004404561890	maximu
rngmneg2	41	subtheorems	20470	1799	18442	811580040771534623331962	maximu
rngm2neg	35	subtheorems	20805	1807	18761	1696942519821934422109080	maximu
rngsubdi	55	subtheorems	20983	1817	18876	959144753639831066660228	maximu
rngsubdir	55	subtheorems	21045	1816	18928	959144793290259244515816	maximu
mulgass2	127	subtheorems	25150	2073	22956	92885964220930296025799626670	maximu
rnglghm	42	subtheorems	19595	1741	17597	73782350757496529028272	maximu
rngrghm	43	subtheorems	19599	1741	17599	73782350757371719898404	maximu
gsummulc1	22	subtheorems	35016	2493	32459	154685732878584052848606935286	maximu
gsummulc2	22	subtheorems	35012	2494	32461	154685732878584053056622831958	maximu
gsumdixp	169	subtheorems	41321	2753	38540	1687141898212260880104073716712	maximu
prdsmgp	76	subtheorems	26200	2158	23942	77017452061265077735507522405	maximu
prdsmulrcl	47	subtheorems	26516	2167	24196	67390215215395713638566090811	maximu
prdsrngd	232	subtheorems	28615	2253	26194	1598109437151623498321717899944	maximu
prdscrngd	46	subtheorems	28839	2262	26401	2002450433302927786475546601341	maximu
prds1	32	subtheorems	27554	2212	25190	413968159211931900699188254945	maximu
pwsrng	11	subtheorems	28652	2255	26220	1598109437151624119819864572901	maximu
pws1	31	subtheorems	27627	2219	25258	413968159211938178346780127616	maximu
pwscrng	11	subtheorems	28876	2264	26427	2002450433302928407973693274298	maximu
pwsmgp	59	subtheorems	26540	2178	24269	77017673369888474662027358502	maximu
imasrng	404	subtheorems	28388	2250	25972	489739360630682781188052211185	maximu
divsrng2	65	subtheorems	28741	2269	26302	489739434413050664811874894137	maximu
opprval	17	subtheorems	6144	671	5123	404455210253822	maximu
opprmulfval	29	subtheorems	14945	1426	13328	11552885475304499982	maximu
opprmul	8	subtheorems	14969	1429	13345	11557151694525614739	maximu
crngoppr	9	subtheorems	19197	1731	17239	73793902346943306650699	maximu
opprlem	20	subtheorems	16814	1563	15019	11890794443782369257	maximu
opprbas	7	subtheorems	18629	1690	16704	147541687478079696417387	maximu
oppradd	7	subtheorems	18608	1685	16680	73778629639364893335914	maximu
opprrng	118	subtheorems	20319	1801	18333	664109790144821975306217	maximu
opprrngb	34	subtheorems	20540	1808	18562	1918448020159240946456374	maximu
oppr0	13	subtheorems	18694	1695	16767	221320317591407185358432	maximu
oppr1	42	subtheorems	19354	1752	17430	295129494926859971490628	maximu
opprneg	17	subtheorems	19261	1724	17280	442640642147768960348181	maximu
opprsubg	36	subtheorems	19431	1752	17496	368879163245599392259344	maximu
mulgass3	46	subtheorems	26488	2142	24237	94591898539205728706995222571	maximu
reldvdsr	5	subtheorems	6925	737	5826	3550024483893315	maximu
dvdsrval	46	subtheorems	8331	865	7170	6537598358333033	maximu
dvdsr	24	subtheorems	8965	908	7731	10121654616065858	maximu
dvdsr2	5	subtheorems	8970	908	7732	10121654616112030	maximu
dvdsrmul	12	subtheorems	8982	909	7745	10123190381765387	maximu
dvdsrcl	5	subtheorems	8970	908	7732	10121654616070647	maximu
dvdsrcl2	14	subtheorems	19563	1734	17566	73782355350814938761438	maximu
dvdsrid	14	subtheorems	19807	1751	17798	147556085729910774691558	maximu
dvdsrtr	44	subtheorems	19622	1742	17639	147564720827993610612386	maximu
dvdsrmul1	32	subtheorems	19611	1742	17627	147564710706293183448815	maximu
dvdsrneg	22	subtheorems	20723	1806	18670	368894573259684612600355	maximu
dvdsr01	18	subtheorems	20459	1787	18381	73782369579686006825739	maximu
dvdsr02	25	subtheorems	20194	1770	18143	73782358008156473413678	maximu
isunit	52	subtheorems	7810	821	6650	4193173475869091	maximu
1unit	23	subtheorems	21108	1840	19071	1180537382269287315706645	maximu
unitcl	11	subtheorems	9308	939	8040	14314828091955952	maximu
unitss	4	subtheorems	9312	939	8041	14314828296630280	maximu
opprunit	44	subtheorems	20145	1789	18169	590236012816064604113456	maximu
crngunit	31	subtheorems	20036	1778	18020	221335614261505715219698	maximu
dvdsunit	18	subtheorems	20343	1797	18316	590235949351807635256431	maximu
unitmulcl	94	subtheorems	21276	1850	19250	1549498189432259079047396	maximu
unitmulclb	39	subtheorems	21438	1857	19394	2803752453579106592830116	maximu
unitgrpbas	9	subtheorems	19531	1736	17540	73779435192457950084272	maximu
unitgrp	139	subtheorems	21890	1879	19810	3394073976971895087436036	maximu
unitabl	15	subtheorems	22048	1891	19956	3467853399289393346247297	maximu
unitgrpid	12	subtheorems	21385	1862	19332	1475663856704487858215695	maximu
unitsubm	25	subtheorems	22102	1889	19998	4722164524584135069538511	maximu
invrfval	29	subtheorems	8752	898	7501	5197892244454834	maximu
unitinvcl	12	subtheorems	22277	1902	20154	3467853424661054555190576	maximu
unitinvinv	12	subtheorems	22420	1911	20300	3467853463444870317041577	maximu
rnginvcl	7	subtheorems	22284	1902	20158	3467853438975882647146533	maximu
unitlinv	28	subtheorems	22363	1911	20252	5017299625041541799168337	maximu
unitrinv	28	subtheorems	22414	1917	20306	5017299633020668957329687	maximu
1rinv	21	subtheorems	22454	1920	20344	9739472800878368590531413	maximu
0unit	22	subtheorems	22564	1924	20455	9739472813446251353814851	maximu
unitnegcl	63	subtheorems	22010	1885	19927	2287210784047268569999289	maximu
dvrfval	38	subtheorems	8882	902	7631	7229563332304285	maximu
dvrval	11	subtheorems	9352	942	8047	7518046328110262	maximu
dvrcl	17	subtheorems	22749	1917	20540	3541635791723089294489267	maximu
unitdvcl	20	subtheorems	22745	1918	20543	5017351635926188056989374	maximu
dvrid	17	subtheorems	22879	1931	20684	5017299654853543378552019	maximu
dvr1	21	subtheorems	22923	1934	20728	10993792537279800848737463	maximu
dvrass	37	subtheorems	22769	1918	20565	3615418144471864881169086	maximu
dvrcan1	38	subtheorems	22892	1929	20689	8632717777695085138424217	maximu
dvrcan3	25	subtheorems	22960	1936	20767	8706500160254334966692334	maximu
dvreq1	26	subtheorems	22990	1937	20799	13723799793479040961390409	maximu
rnginvdv	20	subtheorems	22752	1916	20540	3615409522099849264297479	maximu
rngidpropd	28	subtheorems	18877	1708	16953	147564693157849101694985	maximu
dvdsrpropd	27	subtheorems	8366	868	7203	13075213887007285	maximu
unitpropd	54	subtheorems	20205	1796	18228	442671216955772491435359	maximu
invrpropd	50	subtheorems	20634	1829	18637	737794811512415322582335	maximu
isirred	58	subtheorems	6082	663	5057	240380892674630	maximu
isnirred	23	subtheorems	6120	667	5090	240402088388392	maximu
isirred2	29	subtheorems	6129	669	5101	240452823266749	maximu
opprirred	28	subtheorems	20316	1796	18321	737789257926608971656456	maximu
irredn0	37	subtheorems	20436	1783	18335	73782359700032042302450	maximu
irredcl	6	subtheorems	6143	669	5105	240452823276333	maximu
irrednu	6	subtheorems	6143	669	5105	240452823285395	maximu
irredn1	11	subtheorems	21294	1847	19226	1180537382509740141192304	maximu
irredrmul	107	subtheorems	23376	1951	21157	31136904059771256307038059	maximu
irredlmul	18	subtheorems	23515	1955	21288	33129050677810446386497444	maximu
irredmul	21	subtheorems	6252	678	5200	243566752926650	maximu
irredneg	24	subtheorems	23923	1962	21681	34899773033329471630356078	maximu
irrednegb	16	subtheorems	23939	1964	21700	69799546112758600227286501	maximu
dfrhm2	75	subtheorems	19738	1751	17754	147564696422990875575990	maximu
rhmrcl1	2	subtheorems	19743	1751	17756	147564696469221919549877	maximu
rhmrcl2	2	subtheorems	19743	1751	17756	147564696469221919558939	maximu
isrhm	22	subtheorems	19760	1754	17785	147564696764878247388740	maximu
rhmmhm	5	subtheorems	19765	1754	17787	147564696764878247408522	maximu
rhmghm	5	subtheorems	19765	1754	17787	147564696764878247407074	maximu
rhmf	5	subtheorems	19777	1755	17800	147564699362200763413316	maximu
rhmmul	14	subtheorems	19819	1757	17836	221355660289814616377679	maximu
isrhm2d	51	subtheorems	19818	1756	17849	295129392781441126955202	maximu
isrhmd	23	subtheorems	19854	1756	17865	295129395412827503976077	maximu
rhm1	15	subtheorems	19789	1756	17814	147564699776800566423275	maximu
rhmco	20	subtheorems	20678	1817	18650	1032952974958114498842391	maximu
pwsco1rhm	100	subtheorems	30057	2330	27634	6084368751817630264669931167565	maximu
pwsco2rhm	106	subtheorems	30096	2335	27675	6065115015955217817294554117917	maximu
isdrng	14	subtheorems	2966	375	2413	2349840705140	maximu
drngunit	8	subtheorems	2993	375	2428	2392212154548	maximu
drngui	8	subtheorems	2979	376	2421	2349840738212	maximu
drngrng	5	subtheorems	2973	377	2418	2349840717543	maximu
drnggrp	3	subtheorems	3862	459	3178	19381770092871	maximu
isfld	2	subtheorems	2135	278	1723	21191809299	maximu
isdrng2	151	subtheorems	23202	1945	21004	17265418429354387799224967	maximu
drngprop	32	subtheorems	20859	1818	18862	590235908778232877912357	maximu
drngmgp	5	subtheorems	23207	1945	21005	17265418429354387799235011	maximu
drngmcl	23	subtheorems	23230	1946	21025	17412980196027868494277551	maximu
drngid	16	subtheorems	21432	1863	19368	1475663856711525322602363	maximu
drngunz	11	subtheorems	21158	1842	19108	1180537382274029368596405	maximu
drngid2	36	subtheorems	23289	1949	21086	18888644055002860416525890	maximu
drnginvrcl	13	subtheorems	22336	1905	20198	3467853438980624700038224	maximu
drnginvrn0	17	subtheorems	22333	1907	20207	3467853424668188820246877	maximu
drnginvrl	14	subtheorems	22416	1914	20292	5017299625046283852060028	maximu
drnginvrr	14	subtheorems	22467	1920	20346	5017299633025411010221378	maximu
drngmul0or	82	subtheorems	22710	1931	20597	8854064809726037965557906	maximu
drngmulne0	10	subtheorems	22725	1933	20607	8854064809726037966832654	maximu
drngmuleq0	15	subtheorems	22725	1931	20605	8854064809726037965594392	maximu
opprdrng	18	subtheorems	21427	1847	19387	2877546038049492114200538	maximu
isdrngd	128	subtheorems	23373	1951	21164	17708100962483638650646229	maximu
isdrngrd	66	subtheorems	23771	1963	21562	21913771404980805646341498	maximu
drngpropd	36	subtheorems	20852	1819	18862	590235908778200297465720	maximu
fldpropd	14	subtheorems	20962	1823	18957	885365290617762361532037	maximu
issubrg	40	subtheorems	6440	706	5409	998087115568733	maximu
subrgss	5	subtheorems	6445	706	5411	998087115583260	maximu
subrgid	14	subtheorems	19080	1709	17118	73773730282334941710712	maximu
subrgrng	7	subtheorems	6447	707	5416	998087117677416	maximu
subrgcrng	22	subtheorems	19557	1753	17571	368864612659126609667873	maximu
subrgrcl	5	subtheorems	6445	706	5411	998087115578005	maximu
subrgsubg	12	subtheorems	6721	741	5684	4025643477952419	maximu
subrg0	5	subtheorems	19627	1757	17649	73779431761545208408560	maximu
subrg1cl	5	subtheorems	6445	706	5411	998087115592322	maximu
subrgbas	4	subtheorems	14709	1404	13079	5698329998650125229	maximu
subrg1	39	subtheorems	19519	1762	17567	368892451383560385594735	maximu
subrgacl	4	subtheorems	19144	1723	17201	73779427506580528117754	maximu
subrgmcl	22	subtheorems	19246	1740	17304	221327755203652942867517	maximu
subrgsubm	28	subtheorems	19846	1765	17835	442638344362507917536060	maximu
subrgdvds	33	subtheorems	19705	1757	17735	147545433769307378595454	maximu
subrguss	79	subtheorems	22759	1942	20651	9296689645577741425035793	maximu
subrginv	82	subtheorems	22869	1947	20773	27004780697718091003215071	maximu
subrgdv	46	subtheorems	23363	1963	21190	36449015768307987062060748	maximu
subrgunit	96	subtheorems	22965	1949	20873	50467914186075833274559990	maximu
subrgugrp	60	subtheorems	23255	1960	21148	46483663966356239789382468	maximu
issubrg2	92	subtheorems	19857	1774	17870	737776280129764691092034	maximu
opprsubrg	37	subtheorems	21102	1856	19158	4205562485217186509763866	maximu
subrgint	44	subtheorems	21485	1858	19382	1549362343572986879436011	maximu
subrgin	7	subtheorems	21538	1864	19433	1549362343573641227419515	maximu
subrgmre	11	subtheorems	21584	1863	19475	1623136075088384917657801	maximu
issubdrg	112	subtheorems	23209	1964	21110	90311023114759722115807466	maximu
subsubrg	65	subtheorems	19790	1785	17863	368903859977720362525546	maximu
subsubrg2	8	subtheorems	19798	1785	17869	368903859977764374279940	maximu
issubrg3	26	subtheorems	19939	1777	17940	811558627715331702244850	maximu
resrhm	29	subtheorems	21278	1853	19228	2213346959644562809970376	maximu
rhmeql	18	subtheorems	22396	1909	20285	1992076025433133574467722	maximu
rhmima	17	subtheorems	22748	1923	20597	2287138014867028267873458	maximu
cntzsubr	154	subtheorems	22241	1883	20138	2951195023822343648519694	maximu
pwsdiagrhm	43	subtheorems	29901	2323	27443	3677577248633990890496307711382	maximu
subrgpropd	78	subtheorems	19805	1763	17885	885332342025618106926046	maximu
rhmpropd	71	subtheorems	21182	1824	19134	885388230876121982389003	maximu
abvfval	34	subtheorems	5655	626	4679	239962298305173	maximu
isabv	33	subtheorems	6894	736	5799	617377980569348	maximu
isabvd	199	subtheorems	21326	1850	19239	150551660568467607042564	maximu
abvrcl	6	subtheorems	5495	629	4593	760291094215248	maximu
